time,theta,theta_dot,gamma,sign,u,duty
399.1053,1.303,32.0,0.0119,1,4.69,4095
399.1128,1.303,12.75,0.0119,1,4.69,4095
399.1227,1.3051,-6.25,0.0119,-1,-0.02,2037
399.1312,1.3041,-6.25,0.0119,-1,-0.02,2037
399.1426,1.2998,-25.6875,0.0119,-1,-0.02,2037
399.149,1.2921,-44.6875,0.0119,-1,-0.02,2037
399.16,1.2815,-63.6875,0.0119,-1,-0.02,2037
399.168,1.2676,-82.75,0.0119,-1,-0.02,2037
399.179,1.2503,-101.75,0.0119,-1,-0.02,2037
399.1901,1.2298,-120.4375,0.0119,-1,-0.02,2037
399.1971,1.2063,-139.125,0.0119,-1,-0.02,2037
399.2065,1.1797,-157.5,0.0119,-1,-0.02,2037
399.2138,1.1797,-157.5,0.0119,-1,-0.02,2037
399.2249,1.15,-193.6875,0.0119,-1,-0.02,2037
399.2354,1.1173,-211.3125,0.0119,-1,-0.02,2037
399.2441,1.0815,-211.3125,0.0119,-1,-0.02,2037
399.2534,1.0428,-228.75,0.0119,-1,-0.02,2037
399.2609,1.0013,-245.875,0.0119,-1,-0.02,2037
399.2719,0.9569,-262.375,0.0119,-1,-0.02,2037
399.2822,0.9098,-278.125,0.0119,-1,-0.02,2037
399.291,0.8603,-293.3125,0.0119,-1,-0.02,2037
399.3,0.8082,-308.1875,0.0119,-1,-0.02,2037
399.3076,0.8082,-308.1875,0.0119,-1,-0.02,2037
399.3188,0.7535,-335.6875,0.0119,-1,-0.02,2037
399.3283,0.6969,-348.3125,0.0119,-1,-0.02,2037
399.3369,0.638,-348.3125,0.0119,-1,-0.02,2037
399.348,0.5771,-360.25,0.0119,-1,-0.02,2037
399.3545,0.5144,-371.0625,0.0119,-1,-0.02,2037
399.3655,0.4502,-380.0,0.0119,-1,-0.02,2037
399.3733,0.3845,-388.5,0.0119,-1,-0.02,2037
399.3843,0.3176,-396.0625,0.0119,-1,-0.02,2037
399.3954,0.2497,-402.375,0.0119,-1,-0.02,2037
399.4021,0.181,-407.1875,0.0119,-1,-0.02,2037
399.4131,0.1115,-410.875,0.0119,-1,-0.02,2037
399.4188,0.1115,-410.875,0.0119,-1,-0.02,2037
399.4299,0.0417,-414.3125,0.0119,-1,-0.02,2037
399.4405,-0.0282,-414.1875,0.0119,1,4.69,4095
399.4489,-0.0981,-414.1875,0.0119,1,4.69,4095
399.4597,-0.1676,-412.1875,0.0119,1,4.69,4095
399.4657,-0.2368,-409.375,0.0119,1,4.69,4095
399.4767,-0.3051,-404.8125,0.0119,1,4.69,4095
399.4865,-0.3725,-399.9375,0.0119,1,4.69,4095
399.4941,-0.4389,-393.1875,0.0119,1,4.69,4095
399.503,-0.4389,-393.1875,0.0119,1,4.69,4095
399.5107,-0.5038,-385.0,0.0119,1,4.69,4095
399.5218,-0.5673,-376.0625,0.0119,1,4.69,4095
399.5295,-0.629,-365.75,0.0119,1,4.69,4095
399.5402,-0.6888,-354.625,0.0119,1,4.69,4095
399.5515,-0.7466,-342.6875,0.0119,1,4.69,4095
399.5586,-0.8023,-329.5,0.0119,1,4.69,4095
399.5678,-0.8556,-315.8125,0.0119,1,4.69,4095
399.5753,-0.8556,-301.375,0.0119,1,4.69,4095
399.5864,-0.9548,-286.4375,0.0119,1,4.69,4095
399.5921,-0.9548,-286.4375,0.0119,1,4.69,4095
399.6032,-1.0005,-270.625,0.0119,1,4.69,4095
399.6143,-1.0434,-254.5625,0.0119,1,4.69,4095
399.6212,-1.0836,-238.125,0.0119,1,4.69,4095
399.6322,-1.121,-221.1875,0.0119,1,4.69,4095
399.6406,-1.1555,-204.125,0.0119,1,4.69,4095
399.6516,-1.187,-186.5625,0.0119,1,4.69,4095
399.6627,-1.2154,-168.625,0.0119,1,4.69,4095
399.6703,-1.2409,-150.6875,0.0119,1,4.69,4095
399.679,-1.2633,-132.6875,0.0119,1,4.69,4095
399.6869,-1.2633,-114.3125,0.0119,1,4.69,4095
399.698,-1.2826,-95.9375,0.0119,1,4.69,4095
399.7049,-1.2989,-95.9375,0.0119,1,4.69,4095
399.7159,-1.3119,-77.375,0.0119,1,4.69,4095
399.727,-1.3218,-58.8125,0.0119,1,4.69,4095
399.7365,-1.3286,-40.0625,0.0119,1,4.69,4095
399.7478,-1.3322,-21.375,0.0119,1,4.69,4095
399.7568,-1.3327,-2.9375,0.0119,1,4.69,4095
399.7673,-1.3299,15.8125,0.0119,-1,-0.02,2037
399.7735,-1.3243,34.4375,0.0119,-1,-0.02,2037
399.7845,-1.3153,53.0,0.0119,-1,-0.02,2037
399.7907,-1.3153,71.8125,0.0119,-1,-0.02,2037
399.8018,-1.2878,90.375,0.0119,-1,-0.02,2037
399.8129,-1.2695,108.75,0.0119,-1,-0.02,2037
399.8197,-1.2695,108.75,0.0119,-1,-0.02,2037
399.8306,-1.248,145.1875,0.0119,-1,-0.02,2037
399.8378,-1.2235,145.1875,0.0119,-1,-0.02,2037
399.8485,-1.196,163.25,0.0119,-1,-0.02,2037
399.8597,-1.1653,180.9375,0.0119,-1,-0.02,2037
399.8668,-1.1318,198.5,0.0119,-1,-0.02,2037
399.8762,-1.0955,215.375,0.0119,-1,-0.02,2037
399.8835,-1.0955,232.1875,0.0119,-1,-0.02,2037
399.8945,-1.0142,249.0,0.0119,-1,-0.02,2037
399.9056,-0.9695,264.6875,0.0119,-1,-0.02,2037
399.9128,-0.9695,264.6875,0.0119,-1,-0.02,2037
399.9221,-0.9222,279.75,0.0119,-1,-0.02,2037
399.9295,-0.8725,294.6875,0.0119,-1,-0.02,2037
399.9406,-0.8204,309.0625,0.0119,-1,-0.02,2037
399.9519,-0.766,322.625,0.0119,-1,-0.02,2037
399.9615,-0.7094,335.1875,0.0119,-1,-0.02,2037
399.9706,-0.6508,347.125,0.0119,-1,-0.02,2037
399.9782,-0.5904,358.25,0.0119,-1,-0.02,2037
399.9893,-0.5284,368.0,0.0119,-1,-0.02,2037
400.0005,-0.4647,377.125,0.0119,-1,-0.02,2037
400.0092,-0.3997,385.125,0.0119,-1,-0.02,2037
400.0181,-0.3335,392.125,0.0119,-1,-0.02,2037
400.0258,-0.3335,392.125,0.0119,-1,-0.02,2037
400.037,-0.2666,401.875,0.0119,-1,-0.02,2037
400.0432,-0.1988,401.875,0.0119,-1,-0.02,2037
400.0542,-0.1304,404.6875,0.0119,-1,-0.02,2037
400.0655,-0.0618,406.5625,0.0119,-1,-0.02,2037
400.0721,0.0068,406.8125,0.0119,1,4.69,4095
400.083,0.0753,405.8125,0.0119,1,4.69,4095
400.0909,0.1435,403.75,0.0119,1,4.69,4095
400.1019,0.211,399.6875,0.0119,1,4.69,4095
400.1076,0.211,394.8125,0.0119,1,4.69,4095
400.1187,0.2776,394.8125,0.0119,1,4.69,4095
400.1298,0.3434,381.625,0.0119,1,4.69,4095
400.1376,0.4078,381.625,0.0119,1,4.69,4095
400.1485,0.471,363.8125,0.0119,1,4.69,4095
400.157,0.5324,363.8125,0.0119,1,4.69,4095
400.1682,0.5921,353.1875,0.0119,1,4.69,4095
400.1746,0.6498,341.3125,0.0119,1,4.69,4095
400.1855,0.7053,328.9375,0.0119,1,4.69,4095
400.193,0.7588,315.8125,0.0119,1,4.69,4095
400.204,0.8098,302.0625,0.0119,1,4.69,4095
400.2097,0.8098,302.0625,0.0119,1,4.69,4095
400.2208,0.8584,287.1875,0.0119,1,4.69,4095
400.2319,0.9043,255.875,0.0119,1,4.69,4095
400.2397,0.9476,255.875,0.0119,1,4.69,4095
400.2508,0.9881,239.5625,0.0119,1,4.69,4095
400.2593,1.0258,223.0,0.0119,1,4.69,4095
400.2706,1.0606,205.8125,0.0119,1,4.69,4095
400.2768,1.0925,188.1875,0.0119,1,4.69,4095
400.2878,1.1214,170.75,0.0119,1,4.69,4095
400.2946,1.1472,152.8125,0.0119,1,4.69,4095
400.3056,1.1699,134.3125,0.0119,1,4.69,4095
400.3114,1.1699,134.3125,0.0119,1,4.69,4095
400.3224,1.1896,116.1875,0.0119,1,4.69,4095
400.3335,1.2061,97.625,0.0119,1,4.69,4095
400.3407,1.2195,78.9375,0.0119,1,4.69,4095
400.352,1.2297,60.1875,0.0119,1,4.69,4095
400.3611,1.2366,41.1875,0.0119,1,4.69,4095
400.3724,1.2405,22.5,0.0119,1,4.69,4095
400.3789,1.2411,3.75,0.0119,1,4.69,4095
400.3894,1.2385,-15.3125,0.0119,-1,-0.02,2037
400.3956,1.2385,-34.125,0.0119,-1,-0.02,2037
400.4058,1.2327,-52.6875,0.0119,-1,-0.02,2037
400.4124,1.2238,-52.6875,0.0119,-1,-0.02,2037
400.4234,1.2117,-71.5,0.0119,-1,-0.02,2037
400.4345,1.1965,-89.875,0.0119,-1,-0.02,2037
400.4414,1.1781,-108.4375,0.0119,-1,-0.02,2037
400.4509,1.1567,-126.6875,0.0119,-1,-0.02,2037
400.4581,1.1567,-144.75,0.0119,-1,-0.02,2037
400.4691,1.1048,-162.6875,0.0119,-1,-0.02,2037
400.4803,1.0742,-180.375,0.0119,-1,-0.02,2037
400.4874,1.0742,-180.375,0.0119,-1,-0.02,2037
400.4967,1.0408,-197.625,0.0119,-1,-0.02,2037
400.5048,1.0046,-214.5,0.0119,-1,-0.02,2037
400.5152,0.9654,-231.125,0.0119,-1,-0.02,2037
400.5264,0.9236,-247.4375,0.0119,-1,-0.02,2037
400.5337,0.8791,-263.1875,0.0119,-1,-0.02,2037
400.5428,0.8321,-278.3125,0.0119,-1,-0.02,2037
400.5504,0.8321,-292.6875,0.0119,-1,-0.02,2037
400.5615,0.7307,-306.125,0.0119,-1,-0.02,2037
400.5726,0.6768,-319.25,0.0119,-1,-0.02,2037
400.58,0.6768,-319.25,0.0119,-1,-0.02,2037
400.589,0.6206,-331.9375,0.0119,-1,-0.02,2037
400.5967,0.5628,-342.9375,0.0119,-1,-0.02,2037
400.6078,0.5029,-353.5625,0.0119,-1,-0.02,2037
400.619,0.4416,-363.0,0.0119,-1,-0.02,2037
400.6292,0.3776,-378.625,0.0119,-1,-0.02,2037
400.6403,0.3126,-384.875,0.0119,-1,-0.02,2037
400.6468,0.2468,-389.8125,0.0119,-1,-0.02,2037
400.6567,0.1803,-393.75,0.0119,-1,-0.02,2037
400.6635,0.1803,-396.0625,0.0119,-1,-0.02,2037
400.6746,0.0463,-397.1875,0.0119,-1,-0.02,2037
400.6857,-0.0207,-397.375,0.0119,1,4.69,4095
400.6924,-0.0207,-397.375,0.0119,1,4.69,4095
400.7033,-0.0876,-393.25,0.0119,1,4.69,4095
400.7104,-0.154,-393.25,0.0119,1,4.69,4095
400.7209,-0.2198,-389.5625,0.0119,1,4.69,4095
400.7322,-0.2846,-384.625,0.0119,1,4.69,4095
400.7396,-0.3485,-378.0625,0.0119,1,4.69,4095
400.7485,-0.4109,-370.375,0.0119,1,4.69,4095
400.7562,-0.4719,-361.875,0.0119,1,4.69,4095
400.7673,-0.5314,-352.0,0.0119,1,4.69,4095
400.773,-0.5314,-352.0,0.0119,1,4.69,4095
400.7841,-0.589,-341.5625,0.0119,1,4.69,4095
400.7952,-0.6447,-330.0,0.0119,1,4.69,4095
400.8023,-0.6983,-318.125,0.0119,1,4.69,4095
400.8136,-0.7498,-304.6875,0.0119,1,4.69,4095
400.8222,-0.7989,-290.8125,0.0119,1,4.69,4095
400.8323,-0.8455,-276.4375,0.0119,1,4.69,4095
400.8389,-0.8455,-261.375,0.0119,1,4.69,4095
400.85,-0.9311,-245.75,0.0119,1,4.69,4095
400.8611,-0.9699,-229.625,0.0119,1,4.69,4095
400.8679,-0.9699,-213.1875,0.0119,1,4.69,4095
400.8774,-1.0058,-196.3125,0.0119,1,4.69,4095
400.885,-1.039,-196.3125,0.0119,1,4.69,4095
400.896,-1.0694,-179.4375,0.0119,1,4.69,4095
400.9071,-1.0967,-162.25,0.0119,1,4.69,4095
400.9166,-1.1211,-144.625,0.0119,1,4.69,4095
400.9278,-1.1425,-126.875,0.0119,1,4.69,4095
400.9366,-1.1609,-108.9375,0.0119,1,4.69,4095
400.9476,-1.1762,-90.75,0.0119,1,4.69,4095
400.9533,-1.1885,-72.6875,0.0119,1,4.69,4095
400.9644,-1.1976,-54.5,0.0119,1,4.69,4095
400.9755,-1.2039,-36.1875,0.0119,1,4.69,4095
400.984,-1.2068,-17.625,0.0119,1,4.69,4095
400.9928,-1.2068,0.5,0.0119,-1,-0.02,2037
401.0006,-1.2068,18.875,0.0119,-1,-0.02,2037
401.0118,-1.2037,37.25,0.0119,-1,-0.02,2037
401.0186,-1.1975,37.25,0.0119,-1,-0.02,2037
401.0291,-1.188,55.4375,0.0119,-1,-0.02,2037
401.0403,-1.1755,73.625,0.0119,-1,-0.02,2037
401.0478,-1.16,92.0,0.0119,-1,-0.02,2037
401.0566,-1.1414,109.875,0.0119,-1,-0.02,2037
401.0645,-1.1199,127.875,0.0119,-1,-0.02,2037
401.0756,-1.0953,145.1875,0.0119,-1,-0.02,2037
401.0812,-1.0953,145.1875,0.0119,-1,-0.02,2037
401.0923,-1.0678,162.9375,0.0119,-1,-0.02,2037
401.1034,-1.0374,179.875,0.0119,-1,-0.02,2037
401.1102,-1.0042,197.0,0.0119,-1,-0.02,2037
401.12,-0.9681,213.4375,0.0119,-1,-0.02,2037
401.128,-0.9294,229.6875,0.0119,-1,-0.02,2037
401.1391,-0.888,245.375,0.0119,-1,-0.02,2037
401.1502,-0.844,260.4375,0.0119,-1,-0.02,2037
401.1571,-0.7976,275.3125,0.0119,-1,-0.02,2037
401.1666,-0.7976,289.3125,0.0119,-1,-0.02,2037
401.1738,-0.7488,289.3125,0.0119,-1,-0.02,2037
401.1849,-0.6975,303.1875,0.0119,-1,-0.02,2037
401.1957,-0.6443,315.4375,0.0119,-1,-0.02,2037
401.2029,-0.589,327.5,0.0119,-1,-0.02,2037
401.2122,-0.532,338.5,0.0119,-1,-0.02,2037
401.22,-0.4732,348.75,0.0119,-1,-0.02,2037
401.231,-0.4128,357.8125,0.0119,-1,-0.02,2037
401.2421,-0.351,366.1875,0.0119,-1,-0.02,2037
401.2494,-0.351,373.0,0.0119,-1,-0.02,2037
401.2585,-0.2881,378.4375,0.0119,-1,-0.02,2037
401.2661,-0.2242,378.4375,0.0119,-1,-0.02,2037
401.2772,-0.1595,383.3125,0.0119,-1,-0.02,2037
401.2879,-0.0941,389.375,0.0119,-1,-0.02,2037
401.297,-0.0284,389.375,0.0119,-1,-0.02,2037
401.306,0.0375,390.25,0.0119,1,4.69,4095
401.3137,0.1033,390.0,0.0119,1,4.69,4095
401.3248,0.169,388.625,0.0119,1,4.69,4095
401.3322,0.2341,385.8125,0.0119,1,4.69,4095
401.3432,0.2986,381.8125,0.0119,1,4.69,4095
401.3489,0.2986,381.8125,0.0119,1,4.69,4095
401.36,0.3622,376.375,0.0119,1,4.69,4095
401.3711,0.4246,361.9375,0.0119,1,4.69,4095
401.3794,0.4858,361.9375,0.0119,1,4.69,4095
401.3903,0.5455,343.625,0.0119,1,4.69,4095
401.399,0.6036,343.625,0.0119,1,4.69,4095
401.4094,0.6599,332.875,0.0119,1,4.69,4095
401.4157,0.7142,321.125,0.0119,1,4.69,4095
401.4267,0.7664,308.875,0.0119,1,4.69,4095
401.433,0.7664,295.6875,0.0119,1,4.69,4095
401.444,0.864,281.6875,0.0119,1,4.69,4095
401.4498,0.864,281.6875,0.0119,1,4.69,4095
401.4608,0.9092,267.125,0.0119,1,4.69,4095
401.4719,0.9518,251.875,0.0119,1,4.69,4095
401.4811,0.9917,236.125,0.0119,1,4.69,4095
401.4924,1.0289,220.0,0.0119,1,4.69,4095
401.5013,1.0632,203.5,0.0119,1,4.69,4095
401.5119,1.0949,186.625,0.0119,1,4.69,4095
401.5181,1.1235,169.5,0.0119,1,4.69,4095
401.5291,1.1492,152.125,0.0119,1,4.69,4095
401.5349,1.1492,134.5625,0.0119,1,4.69,4095
401.5459,1.172,116.5,0.0119,1,4.69,4095
401.552,1.1917,116.5,0.0119,1,4.69,4095
401.563,1.2083,98.4375,0.0119,1,4.69,4095
401.5742,1.222,80.375,0.0119,1,4.69,4095
401.5836,1.2325,61.875,0.0119,1,4.69,4095
401.5948,1.2398,43.5,0.0119,1,4.69,4095
401.604,1.244,25.0625,0.0119,1,4.69,4095
401.6131,1.2451,6.625,0.0119,1,4.69,4095
401.6207,1.2432,-11.8125,0.0119,-1,-0.02,2037
401.6317,1.238,-30.375,0.0119,-1,-0.02,2037
401.6379,1.238,-48.5,0.0119,-1,-0.02,2037
401.6482,1.2298,-66.75,0.0119,-1,-0.02,2037
401.66,1.2041,-84.9375,0.0119,-1,-0.02,2037
401.6675,1.2041,-84.9375,0.0119,-1,-0.02,2037
401.6764,1.1868,-102.9375,0.0119,-1,-0.02,2037
401.6855,1.1664,-121.0,0.0119,-1,-0.02,2037
401.6953,1.1429,-138.5625,0.0119,-1,-0.02,2037
401.7033,1.1164,-155.9375,0.0119,-1,-0.02,2037
401.7143,1.0872,-173.125,0.0119,-1,-0.02,2037
401.7254,1.055,-189.9375,0.0119,-1,-0.02,2037
401.7342,1.0201,-206.4375,0.0119,-1,-0.02,2037
401.7451,0.9825,-222.5625,0.0119,-1,-0.02,2037
401.7516,0.9825,-238.25,0.0119,-1,-0.02,2037
401.7626,0.9422,-253.5,0.0119,-1,-0.02,2037
401.7737,0.854,-268.0,0.0119,-1,-0.02,2037
401.7807,0.854,-282.0,0.0119,-1,-0.02,2037
401.7901,0.8064,-282.0,0.0119,-1,-0.02,2037
401.7981,0.7563,-295.625,0.0119,-1,-0.02,2037
401.8086,0.7043,-308.125,0.0119,-1,-0.02,2037
401.8203,0.6502,-319.625,0.0119,-1,-0.02,2037
401.8274,0.5944,-330.4375,0.0119,-1,-0.02,2037
401.8367,0.5368,-340.6875,0.0119,-1,-0.02,2037
401.8441,0.5368,-349.8125,0.0119,-1,-0.02,2037
401.8552,0.4173,-357.5,0.0119,-1,-0.02,2037
401.8663,0.3558,-364.4375,0.0119,-1,-0.02,2037
401.8737,0.3558,-364.4375,0.0119,-1,-0.02,2037
401.8828,0.2932,-370.25,0.0119,-1,-0.02,2037
401.8911,0.2298,-374.9375,0.0119,-1,-0.02,2037
401.9012,0.166,-378.1875,0.0119,-1,-0.02,2037
401.9125,0.1018,-380.25,0.0119,-1,-0.02,2037
401.92,0.0375,-381.25,0.0119,-1,-0.02,2037
401.9289,-0.0269,-381.1875,0.0119,1,4.69,4095
401.9367,-0.0269,-379.875,0.0119,1,4.69,4095
401.9478,-0.1547,-377.125,0.0119,1,4.69,4095
401.9535,-0.1547,-377.125,0.0119,1,4.69,4095
401.9646,-0.2176,-373.0625,0.0119,1,4.69,4095
401.9757,-0.2798,-368.0,0.0119,1,4.69,4095
401.9828,-0.3409,-361.625,0.0119,1,4.69,4095
401.994,-0.4005,-354.375,0.0119,1,4.69,4095
402.0026,-0.459,-346.0625,0.0119,1,4.69,4095
402.0128,-0.5158,-336.75,0.0119,1,4.69,4095
402.0193,-0.5709,-326.5,0.0119,1,4.69,4095
402.0304,-0.6241,-315.5,0.0119,1,4.69,4095
402.0415,-0.6752,-303.0625,0.0119,1,4.69,4095
402.0483,-0.6752,-290.625,0.0119,1,4.69,4095
402.0578,-0.7243,-276.6875,0.0119,1,4.69,4095
402.0655,-0.771,-276.6875,0.0119,1,4.69,4095
402.0766,-0.8153,-262.625,0.0119,1,4.69,4095
402.0877,-0.8572,-247.9375,0.0119,1,4.69,4095
402.0973,-0.8964,-232.8125,0.0119,1,4.69,4095
402.1086,-0.9331,-217.125,0.0119,1,4.69,4095
402.1172,-0.9671,-201.0,0.0119,1,4.69,4095
402.1282,-0.9982,-184.6875,0.0119,1,4.69,4095
402.134,-1.0265,-168.0,0.0119,1,4.69,4095
402.1451,-1.0522,-151.1875,0.0119,1,4.69,4095
402.1562,-1.0746,-133.75,0.0119,1,4.69,4095
402.1646,-1.0944,-116.4375,0.0119,1,4.69,4095
402.1738,-1.111,-98.9375,0.0119,1,4.69,4095
402.1814,-1.111,-98.9375,0.0119,1,4.69,4095
402.1924,-1.1248,-63.375,0.0119,1,4.69,4095
402.1989,-1.1355,-63.375,0.0119,1,4.69,4095
402.2096,-1.1431,-45.5,0.0119,1,4.69,4095
402.2209,-1.1478,-27.5625,0.0119,1,4.69,4095
402.2282,-1.1465,8.1875,0.0119,-1,-0.02,2037
402.2371,-1.145,8.1875,0.0119,-1,-0.02,2037
402.2449,-1.1407,26.3125,0.0119,-1,-0.02,2037
402.256,-1.1301,62.0,0.0119,-1,-0.02,2037
402.2619,-1.1301,62.0,0.0119,-1,-0.02,2037
402.2724,-1.1165,79.9375,0.0119,-1,-0.02,2037
402.284,-1.1002,97.5,0.0119,-1,-0.02,2037
402.2917,-1.0807,115.0,0.0119,-1,-0.02,2037
402.303,-1.0584,132.375,0.0119,-1,-0.02,2037
402.3117,-1.0331,149.5625,0.0119,-1,-0.02,2037
402.3218,-1.005,166.375,0.0119,-1,-0.02,2037
402.3339,-0.974,183.1875,0.0119,-1,-0.02,2037
402.3414,-0.9405,199.25,0.0119,-1,-0.02,2037
402.3521,-0.9042,214.8125,0.0119,-1,-0.02,2037
402.361,-0.8652,230.5,0.0119,-1,-0.02,2037
402.3709,-0.8238,245.5625,0.0119,-1,-0.02,2037
402.3777,-0.8238,260.0,0.0119,-1,-0.02,2037
402.3888,-0.7337,274.0625,0.0119,-1,-0.02,2037
402.3999,-0.6853,286.8125,0.0119,-1,-0.02,2037
402.4066,-0.6853,299.6875,0.0119,-1,-0.02,2037
402.4163,-0.6347,299.6875,0.0119,-1,-0.02,2037
402.4242,-0.5822,311.75,0.0119,-1,-0.02,2037
402.4352,-0.5278,322.375,0.0119,-1,-0.02,2037
402.4464,-0.4717,332.0625,0.0119,-1,-0.02,2037
402.4557,-0.4142,341.125,0.0119,-1,-0.02,2037
402.467,-0.3552,349.25,0.0119,-1,-0.02,2037
402.4754,-0.295,356.6875,0.0119,-1,-0.02,2037
402.4865,-0.2338,362.5625,0.0119,-1,-0.02,2037
402.4976,-0.172,367.1875,0.0119,-1,-0.02,2037
402.507,-0.1093,371.0625,0.0119,-1,-0.02,2037
402.5183,-0.0462,373.5,0.0119,-1,-0.02,2037
402.5269,0.017,374.6875,0.0119,1,4.69,4095
402.538,0.0803,374.875,0.0119,1,4.69,4095
402.5437,0.1433,373.4375,0.0119,1,4.69,4095
402.5547,0.206,371.0,0.0119,1,4.69,4095
402.5659,0.268,367.25,0.0119,1,4.69,4095
402.5731,0.268,362.4375,0.0119,1,4.69,4095
402.582,0.3292,362.4375,0.0119,1,4.69,4095
402.5898,0.3895,356.6875,0.0119,1,4.69,4095
402.6009,0.4485,349.5625,0.0119,1,4.69,4095
402.6092,0.5063,341.4375,0.0119,1,4.69,4095
402.6192,0.5625,332.375,0.0119,1,4.69,4095
402.6272,0.6171,322.625,0.0119,1,4.69,4095
402.6382,0.6697,311.75,0.0119,1,4.69,4095
402.644,0.6697,311.75,0.0119,1,4.69,4095
402.655,0.7203,287.1875,0.0119,1,4.69,4095
402.6661,0.8152,273.625,0.0119,1,4.69,4095
402.6733,0.8152,273.625,0.0119,1,4.69,4095
402.6842,0.8592,259.75,0.0119,1,4.69,4095
402.6909,0.9007,245.25,0.0119,1,4.69,4095
402.7015,0.9395,230.25,0.0119,1,4.69,4095
402.71,0.9759,214.8125,0.0119,1,4.69,4095
402.721,1.0094,198.6875,0.0119,1,4.69,4095
402.7283,1.0403,182.25,0.0119,1,4.69,4095
402.7393,1.0684,165.625,0.0119,1,4.69,4095
402.7504,1.0934,148.75,0.0119,1,4.69,4095
402.7579,1.0934,131.375,0.0119,1,4.69,4095
402.769,1.1349,114.0625,0.0119,1,4.69,4095
402.7761,1.1349,114.0625,0.0119,1,4.69,4095
402.787,1.1513,96.375,0.0119,1,4.69,4095
402.7935,1.1645,78.5,0.0119,1,4.69,4095
402.8041,1.1749,60.75,0.0119,1,4.69,4095
402.8127,1.1821,42.75,0.0119,1,4.69,4095
402.8225,1.1863,24.6875,0.0119,1,4.69,4095
402.8294,1.1863,6.5,0.0119,1,4.69,4095
402.8405,1.1873,-11.375,0.0119,-1,-0.02,2037
402.8462,1.1854,-11.375,0.0119,-1,-0.02,2037
402.8572,1.1804,-29.5625,0.0119,-1,-0.02,2037
402.8684,1.1724,-47.375,0.0119,-1,-0.02,2037
402.8773,1.1614,-65.1875,0.0119,-1,-0.02,2037
402.8885,1.1474,-82.75,0.0119,-1,-0.02,2037
402.8947,1.1303,-100.375,0.0119,-1,-0.02,2037
402.9058,1.1105,-117.8125,0.0119,-1,-0.02,2037
402.9163,1.0877,-135.0,0.0119,-1,-0.02,2037
402.9257,1.062,-151.75,0.0119,-1,-0.02,2037
402.9346,1.0335,-168.6875,0.0119,-1,-0.02,2037
402.9424,1.0335,-185.0,0.0119,-1,-0.02,2037
402.9535,0.9682,-200.875,0.0119,-1,-0.02,2037
402.9592,0.9682,-200.875,0.0119,-1,-0.02,2037
402.9702,0.9315,-216.625,0.0119,-1,-0.02,2037
402.9813,0.8924,-231.8125,0.0119,-1,-0.02,2037
402.9899,0.8508,-246.1875,0.0119,-1,-0.02,2037
403.0009,0.8067,-260.5,0.0119,-1,-0.02,2037
403.0066,0.7604,-273.875,0.0119,-1,-0.02,2037
403.0177,0.712,-286.4375,0.0119,-1,-0.02,2037
403.0288,0.6614,-298.5625,0.0119,-1,-0.02,2037
403.037,0.609,-310.0625,0.0119,-1,-0.02,2037
403.0479,0.5549,-320.0625,0.0119,-1,-0.02,2037
403.0537,0.5549,-320.0625,0.0119,-1,-0.02,2037
403.0648,0.4993,-337.5,0.0119,-1,-0.02,2037
403.0747,0.4422,-345.0625,0.0119,-1,-0.02,2037
403.0829,0.3839,-345.0625,0.0119,-1,-0.02,2037
403.0943,0.3245,-351.625,0.0119,-1,-0.02,2037
403.1003,0.2643,-357.125,0.0119,-1,-0.02,2037
403.1113,0.2033,-360.9375,0.0119,-1,-0.02,2037
403.1224,0.1417,-363.875,0.0119,-1,-0.02,2037
403.1319,0.08,-365.9375,0.0119,-1,-0.02,2037
403.1429,0.018,-366.625,0.0119,-1,-0.02,2037
403.1491,-0.0437,-366.375,0.0119,1,4.69,4095
403.1601,-0.1052,-364.125,0.0119,1,4.69,4095
403.1712,-0.1662,-361.625,0.0119,1,4.69,4095
403.1787,-0.1662,-357.6875,0.0119,1,4.69,4095
403.1875,-0.2266,-352.3125,0.0119,1,4.69,4095
403.1957,-0.286,-352.3125,0.0119,1,4.69,4095
403.2067,-0.3444,-346.0,0.0119,1,4.69,4095
403.2124,-0.4017,-338.9375,0.0119,1,4.69,4095
403.2234,-0.4573,-330.375,0.0119,1,4.69,4095
403.2332,-0.5116,-321.1875,0.0119,1,4.69,4095
403.2408,-0.5641,-311.0625,0.0119,1,4.69,4095
403.2499,-0.5641,-311.0625,0.0119,1,4.69,4095
403.2575,-0.6147,-299.875,0.0119,1,4.69,4095
403.2686,-0.6632,-288.0625,0.0119,1,4.69,4095
403.2759,-0.7097,-275.375,0.0119,1,4.69,4095
403.2868,-0.754,-262.125,0.0119,1,4.69,4095
403.298,-0.7958,-248.4375,0.0119,1,4.69,4095
403.305,-0.8353,-234.0,0.0119,1,4.69,4095
403.3144,-0.8724,-219.125,0.0119,1,4.69,4095
403.3217,-0.8724,-203.75,0.0119,1,4.69,4095
403.3328,-0.9067,-188.125,0.0119,1,4.69,4095
403.3436,-0.9675,-171.9375,0.0119,1,4.69,4095
403.3513,-0.9675,-171.9375,0.0119,1,4.69,4095
403.3624,-0.9938,-155.5,0.0119,1,4.69,4095
403.3694,-1.0173,-139.0625,0.0119,1,4.69,4095
403.3807,-1.0379,-122.125,0.0119,1,4.69,4095
403.3888,-1.0556,-105.0,0.0119,1,4.69,4095
